FechaCierre,Descripcion,Estado,Comprador.NombreOrganismo,Comprador.NombreUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.NombreUsuario,Comprador.CargoUsuario,CodigoTipo,TipoConvocatoria,MontoEstimado,Modalidad,EmailResponsablePago
2025-11-14T15:00:00,PROYECTO: “CONSTRUCCIÓN CASETAS SANITARIAS ZONA URBANA- COMUNA DE PICHILEMU” ZONA 2,Activa,Servicio Nacional de Salud,División de Compras,Ñuñoa,Región de Antofagasta,Roberto Martínez,Analista de Compras,2,Privado,91676.0,Convenio Marco,roberto.martínez@municipalidad.cl
,Servicio profesional Reposición Alumbrado Público,Activa,Municipalidad de Santiago,Sección de Licitaciones,Concepción,Región Aysén del General Carlos Ibáñez del Campo,Ana Rodríguez,Supervisor de Contratos,1,Público,113823.0,Subasta Inversa,ana.rodríguez@gob.cl
2025-10-10T18:00:00,MATERIAL BIBLIOGRAFICO CRBP,Activa,Municipalidad de Valparaíso,Departamento de Adquisiciones,La Serena,Región de Coquimbo,María González,Supervisor de Contratos,2,Privado,72208.0,Subasta Inversa,maría.gonzález@municipalidad.cl
2025-10-09T17:30:00,CONTRATO DE SUMINISTRO DE ERITROPOYETINA PARA EL HOSPITAL SAN JUAN DE DIOS DE CURICÓ,Activa,Fiscalía Nacional,Sección de Licitaciones,Maipú,Región de Valparaíso,Ana Rodríguez,Encargado de Licitaciones,2,Privado,203539.0,Compra Agilizada,ana.rodríguez@municipalidad.cl
2025-10-06T15:01:00,CONTRATO POR SERVICIO DE MONITOREO GESTIÓN Y CONTROL DE FLOTA VEHICULAR DEL HOSPITAL SAN JUAN DE DIOS DE CURICÓ,Activa,Servicio Nacional del Consumidor,Departamento de Adquisiciones,La Serena,Región de Los Lagos,María González,Especialista en Compras,2,Privado,16689.0,Compra Agilizada,maría.gonzález@gobierno.cl
2025-10-09T15:00:00,COMPRA DE SERVICIOS DE PERSONAL CLÍNICO ,Activa,Superintendencia de Educación,Área de Contrataciones,Valparaíso,Región de Coquimbo,María González,Analista de Compras,1,Público,105358.0,Convenio Marco,maría.gonzález@gobierno.cl
2025-10-09T12:30:00,SERVICIOS DE PERSONAL PARA LA SUBDIRECCIÓN DE OPERACIONES,Activa,Dirección del Trabajo,División de Compras,Viña del Mar,Región de Antofagasta,Patricia López,Coordinador de Adquisiciones,3,Mixto,135669.0,Licitación Pública,patricia.lópez@gobierno.cl
2025-10-09T15:00:00,"SC 38596/38596 ADQUISICIÓN DE PASAJES AEREOS INTERNACIONALES CON SEGURO DE ASISTENCIA, TRAMO BARCELONA ESPAÑA-SANTIAGO CHILE, DESDE EL 21 HASTA 27 DE OCTUBRE, SEGÚN ARTICULO 38 LEY 21094 DE UNIVERSIDA",Activa,Ministerio de Educación,Sección de Licitaciones,Valparaíso,Región de Magallanes y de la Antártica Chilena,Luis Fernández,Coordinador de Adquisiciones,1,Público,1011991.0,Licitación Pública,luis.fernández@gob.cl
2025-10-10T15:30:00,LICENCIAS PARA UNIDAD DE PROYECTOS MUNICIPAL,Activa,Dirección del Trabajo,Sección de Licitaciones,Punta Arenas,Región de Los Ríos,María González,Analista de Compras,1,Público,1823699.0,Licitación Privada,maría.gonzález@municipalidad.cl
2025-10-10T12:00:00,SERVICIO PRODUCCION FIESTA DE LA PLATEADA 2025,Activa,Municipalidad de Concepción,Departamento de Adquisiciones,Providencia,Región de Atacama,Isabel Sánchez,Administrador de Contratos,2,Privado,574509.0,Licitación Privada,isabel.sánchez@gobierno.cl
2025-10-09T18:51:00,CONVENIO DE SUMINISTRO DE MOVILIZACION,Activa,Dirección del Trabajo,División de Compras,Concepción,Región de Antofagasta,Carlos Silva,Encargado de Licitaciones,3,Mixto,7793.0,Compra Agilizada,carlos.silva@gob.cl
2025-10-10T19:52:00,ADQUISICIÓN DE CAMIONETA  4X4 2026 .,Activa,Dirección del Trabajo,Unidad de Compras,Punta Arenas,Región de Los Lagos,María González,Analista de Compras,3,Mixto,80859.0,Compra Agilizada,maría.gonzález@gob.cl
2025-10-13T16:00:00,SEGURO CONTRA TODO RIESGO EXCAVADORA RODILLO RETROEXCAVADORA Y CAMIÓN MERCEDES BENZ,Activa,Municipalidad de Concepción,Unidad de Compras,Maipú,Región de Los Lagos,Carlos Silva,Especialista en Compras,2,Privado,86443.0,Trato Directo,carlos.silva@gob.cl
2025-10-09T15:30:00,RECUPERACION ESPACIO DE RECREACION Y ESPARCIMIENTO SECTOR BALMACEDA TIERRA AMARILLA,Activa,Gobierno Regional de Valparaíso,División de Compras,Talca,Región del Biobío,Carmen Díaz,Jefe de Compras,3,Mixto,40265.0,Convenio Marco,carmen.díaz@municipalidad.cl
2025-10-10T16:00:00,SUMINISTRO GENERAL DE FERRETERÍA 2025,Activa,Instituto de Previsión Social,Sección de Licitaciones,Viña del Mar,Región de Valparaíso,Juan Pérez,Especialista en Compras,2,Privado,5388553.0,Licitación Privada,juan.pérez@gobierno.cl
2025-10-06T15:00:00,REPOSICIÓN ALUMBRADO PUBLICO BY PASS PENCO LIRQUEN ,Activa,Servicio Nacional del Consumidor,División de Compras,Temuco,Región de Tarapacá,Juan Pérez,Coordinador de Adquisiciones,1,Público,205971.0,Trato Directo,juan.pérez@municipalidad.cl
2025-10-09T15:00:00,CONSTRUCCIÓN BARRERAS PEATONALES URBANAS DIVERSOS SECTORES DE PENCO SEGUNDO LLAMADO,Activa,Ministerio de Salud,Área de Contrataciones,Talca,Región del Biobío,Fernando Ramírez,Especialista en Compras,3,Mixto,297585.0,Subasta Inversa,fernando.ramírez@municipalidad.cl
2025-10-13T15:02:00,CONSTRUCCIÓN CUBIERTA MULTICANCHA ESCUELA CORNECHE,Activa,Ministerio de Obras Públicas,Unidad de Compras,Antofagasta,Región de Los Ríos,Isabel Sánchez,Administrador de Contratos,1,Público,46098.0,Convenio Marco,isabel.sánchez@municipalidad.cl
2025-10-23T11:00:00,REPOSICIÓN Y ADQUISICIÓN CAMIONES RECOLECTORES RSD,Activa,Municipalidad de Concepción,Área de Contrataciones,La Serena,Región de Los Ríos,Mónica Herrera,Coordinador de Adquisiciones,3,Mixto,294146.0,Subasta Inversa,mónica.herrera@gobierno.cl
2025-10-13T15:01:00,SUMINISTRO DE SISTEMA DE GESTIÓN DE FILAS PARA CES,Activa,Fiscalía Nacional,Departamento de Adquisiciones,Ñuñoa,Región del Biobío,Isabel Sánchez,Especialista en Compras,1,Público,180910.0,Compra Agilizada,isabel.sánchez@gob.cl
2025-10-08T15:01:00,CONSECIÓN SERV. DE BARRIDO RECOLECC. TRANSP. Y DISP. FINAL RESIDUOS SÓLIDOS DOMICILIARIOS COMUNA DE RETIRO,Activa,Instituto de Previsión Social,Área de Contrataciones,Chillán,Región del Biobío,Juan Pérez,Coordinador de Adquisiciones,3,Mixto,212498.0,Convenio Marco,juan.pérez@gobierno.cl
2025-10-06T15:00:00,ADQUISICIÓN EQUIPOS COMPUTACIONALES Y OTROS RETIRO 2025,Activa,Ministerio de Educación,Sección de Licitaciones,Las Condes,Región del Maule,María González,Administrador de Contratos,3,Mixto,202985.0,Compra Agilizada,maría.gonzález@gobierno.cl
2025-10-14T15:00:00,SERVICIO DE ARRIENDO Y MATENCIÓN GABINETE PSICOTÉCNICO MUNICIPALIDAD DE RETIRO,Activa,Gobierno Regional de Valparaíso,División de Compras,Santiago,Región del Biobío,Isabel Sánchez,Coordinador de Adquisiciones,1,Público,301005.0,Licitación Pública,isabel.sánchez@gob.cl
2025-10-13T15:10:00,INSTRUMENTOS MUSICALES,Activa,Servicio de Impuestos Internos,División de Compras,Rancagua,Región de Los Lagos,Luis Fernández,Jefe de Compras,3,Mixto,94977.0,Licitación Pública,luis.fernández@gobierno.cl
2025-10-13T15:01:00,Adquisición de desfibriladores ,Activa,Fiscalía Nacional,Sección de Licitaciones,Chillán,Región del Libertador General Bernardo O'Higgins,Diego Morales,Coordinador de Adquisiciones,2,Privado,15817.0,Trato Directo,diego.morales@gob.cl
2025-10-13T15:01:00,INSUMOS REHABILITACIÓN FÍSICA,Activa,Gobierno Regional de Valparaíso,División de Compras,Temuco,Región de La Araucanía,Isabel Sánchez,Coordinador de Adquisiciones,3,Mixto,191677.0,Convenio Marco,isabel.sánchez@municipalidad.cl
2025-10-13T15:01:00,ADQUISICIÓN DE SERVICIOS DE SOFTWARE MICROSOFT O SU EQUIVALENTE. ,Activa,Municipalidad de Santiago,Área de Contrataciones,Rancagua,Región de Antofagasta,Patricia López,Supervisor de Contratos,1,Público,1138157.0,Convenio Marco,patricia.lópez@gobierno.cl
2025-10-17T11:00:00,CENCESION SERVICIO DE RECOLECCION DE RESIDUOS SOLI,Activa,Fiscalía Nacional,Área de Contrataciones,Talca,Región de Tarapacá,Mónica Herrera,Encargado de Licitaciones,2,Privado,25969.0,Licitación Pública,mónica.herrera@gob.cl
2025-11-03T15:01:00,“CONTRATACIÓN DE SERVICIOS DE ORIENTACIÓN LABORAL PARA LA PLATAFORMA DE ORIENTACIÓN LABORAL EN LÍNEA”,Activa,Instituto de Previsión Social,Unidad de Compras,Punta Arenas,Región de Los Ríos,María González,Administrador de Contratos,1,Público,42295.0,Trato Directo,maría.gonzález@municipalidad.cl
2025-10-10T15:00:00,CONTRATACIÓN DE SERVICIOS DE INTERMEDIACIÓN LABORAL PARA LA PLATAFORMA LABORAL DE LA REGIÓN DE ÑUBLE,Activa,Municipalidad de Concepción,Departamento de Adquisiciones,Maipú,Región de Tarapacá,Isabel Sánchez,Supervisor de Contratos,2,Privado,678254.0,Trato Directo,isabel.sánchez@municipalidad.cl
2025-10-07T15:00:00,EVENTO ENCUENTRO CON EL EMPLEO: ORGANIZACIÓN Y OPERACIÓN DE SERVICIOS PARA PROMOVER LA VINCULACIÓN LABORAL A NIVEL NACIONAL ENTRE OFERENTES DE PUESTOS DE TRABAJO Y POSTULANTES,Activa,Superintendencia de Educación,División de Compras,Santiago,Región de Coquimbo,María González,Analista de Compras,1,Público,479343.0,Convenio Marco,maría.gonzález@gobierno.cl
2025-10-20T15:01:00,14.800 m3 de base granular con CBR  100 % para camino I-744-J comuna Lolol Prov. Colchagua,Activa,Servicio Nacional del Consumidor,División de Compras,Talca,Región de Los Lagos,Ana Rodríguez,Supervisor de Contratos,3,Mixto,13044499.0,Convenio Marco,ana.rodríguez@municipalidad.cl
2025-10-08T14:00:00,321 GIFTCARD DE VESTUARIO PARA ALUMNOS DEL PROGRAMA PRO-RETENCIÓN DE LA COMUNA DE SAN NICOLÁS,Activa,Fiscalía Nacional,División de Compras,Las Condes,Región de Antofagasta,Carmen Díaz,Especialista en Compras,3,Mixto,27713.0,Trato Directo,carmen.díaz@municipalidad.cl
2025-10-22T11:10:00,Servicios Guardia Derivador 2025-2026,Activa,Gobierno Regional de Valparaíso,Área de Contrataciones,Punta Arenas,Región de La Araucanía,Diego Morales,Encargado de Licitaciones,1,Público,34263.0,Licitación Pública,diego.morales@gob.cl
2025-10-21T10:00:00,Servicios de Aseos y Sanitización 2025-2026,Activa,Fiscalía Nacional,Unidad de Compras,Antofagasta,Región Metropolitana,Juan Pérez,Supervisor de Contratos,1,Público,2571463.0,Licitación Pública,juan.pérez@gobierno.cl
2025-10-06T15:00:00,CONVENIO DE SUM. MOVILIZACION P. IBAÑEZ-COYHAIQUE,Activa,Superintendencia de Educación,Área de Contrataciones,Santiago,Región Metropolitana,Juan Pérez,Analista de Compras,2,Privado,62032.0,Subasta Inversa,juan.pérez@gob.cl
2025-10-06T15:00:00,ITO REPOSICIÓN MEDIALUNA Y RODEO CHILE CHICO,Activa,Gobierno Regional de Valparaíso,Unidad de Compras,Providencia,Región de Antofagasta,Carmen Díaz,Coordinador de Adquisiciones,2,Privado,13757.0,Subasta Inversa,carmen.díaz@gobierno.cl
2025-10-10T14:00:00,CONVENIO SUMINISTRO TELEVISIVO Y CAMPAÑA DIGITAL,Activa,Municipalidad de Concepción,Departamento de Adquisiciones,Talca,Región de Antofagasta,Patricia López,Encargado de Licitaciones,1,Público,41623.0,Licitación Privada,patricia.lópez@municipalidad.cl
2025-10-13T16:05:00,ITO MEJORAMIENTO Y AMPLIACIÓN ADEM,Activa,Servicio Nacional de Salud,Departamento de Adquisiciones,Concepción,Región de Tarapacá,Fernando Ramírez,Jefe de Compras,2,Privado,250390.0,Convenio Marco,fernando.ramírez@gob.cl
2025-10-06T15:05:00,SERVICIO DE ASEO DNT,Activa,Ministerio de Obras Públicas,Área de Contrataciones,Santiago,Región del Libertador General Bernardo O'Higgins,Fernando Ramírez,Analista de Compras,3,Mixto,609879.0,Convenio Marco,fernando.ramírez@municipalidad.cl
2025-10-14T15:00:00,Serv. mantención equipos y sistemas eléctricos DT,Activa,Municipalidad de Santiago,Sección de Licitaciones,Maipú,Región de Antofagasta,Fernando Ramírez,Administrador de Contratos,1,Público,48155.0,Trato Directo,fernando.ramírez@gobierno.cl
2025-11-20T15:00:00,REPOSICIÓN ALUMBRADO PÚBLICO LED COPIAPO L66,Activa,Municipalidad de Valparaíso,Área de Contrataciones,Viña del Mar,Región Aysén del General Carlos Ibáñez del Campo,Carlos Silva,Analista de Compras,3,Mixto,302708.0,Trato Directo,carlos.silva@gob.cl
2025-11-03T16:00:00,PROVISIÓN E INSTALACIÓN  UNIDADES DENTALES,Activa,Instituto de Previsión Social,Área de Contrataciones,Maipú,Región del Biobío,Isabel Sánchez,Administrador de Contratos,2,Privado,12060.0,Licitación Pública,isabel.sánchez@municipalidad.cl
2025-10-13T16:00:00,LICENCIA FORTIGATE Y LICENCIA  FORTIANALYZER,Activa,Ministerio de Educación,Departamento de Adquisiciones,Punta Arenas,Región del Biobío,Luis Fernández,Administrador de Contratos,2,Privado,1342619.0,Convenio Marco,luis.fernández@municipalidad.cl
2025-10-13T16:00:00,Contratación por 36 Meses del Servicio de Retiro Transporte Tratamiento y Disposición Final de Residuos Especiales REAS y Peligroso RESPEL para el HOSCAR,Activa,Ministerio de Educación,Área de Contrataciones,Rancagua,Región de Magallanes y de la Antártica Chilena,Carlos Silva,Encargado de Licitaciones,1,Público,90732.0,Convenio Marco,carlos.silva@gobierno.cl
2025-10-13T16:00:00,Provisión instalación y habilitación de contenedores para el almacenamiento y acopio de insumos médicos y dentales del Hoscar,Activa,Ministerio de Educación,Área de Contrataciones,Ñuñoa,Región de Coquimbo,Carlos Silva,Supervisor de Contratos,3,Mixto,31293.0,Licitación Privada,carlos.silva@municipalidad.cl
2025-10-13T16:00:00,PROV.E INSTALACIÓN DE 01 LAVAVAJILLAS DE ARRASTRE.,Activa,Municipalidad de Concepción,División de Compras,La Serena,Región de Tarapacá,Diego Morales,Supervisor de Contratos,3,Mixto,388649.0,Convenio Marco,diego.morales@gobierno.cl
2025-10-06T16:00:00,Adquisición de Equipos Médicos para el Servicio Soporte Quirúrgico,Activa,Ministerio de Educación,División de Compras,Rancagua,Región Aysén del General Carlos Ibáñez del Campo,Juan Pérez,Administrador de Contratos,2,Privado,764291.0,Subasta Inversa,juan.pérez@gob.cl
2025-10-09T16:00:00,ADQUISICIÓN DE UNA IMPRESORA MULTIFUNCIONAL Y 192 TÓNER PARA EL DEPARTAMENTO DE INFORMATICA DEL HOSPITAL DE CARABINEROS.,Activa,Servicio Nacional de Salud,Departamento de Adquisiciones,Providencia,Región de Valparaíso,Isabel Sánchez,Administrador de Contratos,1,Público,3356797.0,Licitación Privada,isabel.sánchez@municipalidad.cl
2025-10-09T16:00:00,ADQUISICIÓN DE EQUIPAMIENTO MÉDICO Y ACCESORIOS PARA LA UNIDAD DE TRAUMATOLOGÍA DEL HOSPITAL DE CARABINEROS,Activa,Servicio Nacional del Consumidor,Área de Contrataciones,Concepción,Región de Los Lagos,Carmen Díaz,Encargado de Licitaciones,1,Público,309132.0,Licitación Pública,carmen.díaz@gobierno.cl
2025-10-09T16:00:00,Adquisición de accesorios médicos e instrumental quirúrgico para diferentes servicios clínicos del Hospital de Carabineros,Activa,Servicio de Impuestos Internos,Área de Contrataciones,Viña del Mar,Región de Atacama,María González,Administrador de Contratos,3,Mixto,430396.0,Licitación Pública,maría.gonzález@gobierno.cl
2025-10-20T16:00:00,Contratación Del Servicio De Mantención Y Reparación De Cercos Eléctricos Y Puertas De Acceso Para Diferentes Centros Médicos De La Red De Salud Y El Hospital De Carabineros.,Activa,Municipalidad de Santiago,Sección de Licitaciones,Las Condes,Región del Biobío,María González,Supervisor de Contratos,3,Mixto,264360.0,Trato Directo,maría.gonzález@municipalidad.cl
2025-10-10T16:00:00,La contratación del suministro de materiales de construcción por un periodo de 12 meses destinados a dependencias del hospital de carabineros,Activa,Dirección del Trabajo,Sección de Licitaciones,La Serena,Región de Los Lagos,Mónica Herrera,Encargado de Licitaciones,1,Público,332278.0,Trato Directo,mónica.herrera@gob.cl
2025-11-03T16:00:00,Provisión E Instalación De Sistema De Control De Acceso Vehicular Para El Hospital De Carabineros.,Activa,Dirección del Trabajo,Unidad de Compras,Valparaíso,Región Aysén del General Carlos Ibáñez del Campo,Fernando Ramírez,Supervisor de Contratos,3,Mixto,7259.0,Subasta Inversa,fernando.ramírez@gob.cl
2025-10-09T15:00:00,OBRAS DE REPARACIÓN BIBLIOTECA PÚBLICA ALGARROBO,Activa,Servicio Nacional de Salud,Área de Contrataciones,La Serena,Región de Atacama,Isabel Sánchez,Coordinador de Adquisiciones,3,Mixto,805851.0,Licitación Privada,isabel.sánchez@gob.cl
2025-10-13T15:01:00,Manta Barredora de Pista Aerodromo Balmaceda,Activa,Municipalidad de Concepción,Área de Contrataciones,Viña del Mar,Región de Los Lagos,Mónica Herrera,Supervisor de Contratos,3,Mixto,81498.0,Compra Agilizada,mónica.herrera@municipalidad.cl
2025-10-06T17:00:00,COMPRA DE MEDICAMENTOS PARA DEPTO SALUD MAULE,Activa,Fiscalía Nacional,Sección de Licitaciones,Chillán,Región del Biobío,Patricia López,Encargado de Licitaciones,2,Privado,543393.0,Licitación Privada,patricia.lópez@gobierno.cl
2025-10-06T17:00:00,CONVENIO DE  SUMINISTRO ARTICULOS   FERRETEROS,Activa,Servicio Nacional del Consumidor,División de Compras,La Serena,Región de Los Ríos,Roberto Martínez,Encargado de Licitaciones,1,Público,60323.0,Compra Agilizada,roberto.martínez@gob.cl
2025-10-15T12:00:00,ADQUISICION RETROEXCAVADORA COMUNA DE FUTRONO,Activa,Gobierno Regional de Valparaíso,Área de Contrataciones,Punta Arenas,Región del Biobío,María González,Jefe de Compras,3,Mixto,36763.0,Compra Agilizada,maría.gonzález@gobierno.cl
2025-10-06T15:09:00,CONSTRUCCIÓN RAMPA ACCESO UNIVERSAL,Activa,Gobierno Regional de Valparaíso,Sección de Licitaciones,Providencia,Región Aysén del General Carlos Ibáñez del Campo,Luis Fernández,Coordinador de Adquisiciones,1,Público,3572570.0,Subasta Inversa,luis.fernández@municipalidad.cl
2025-10-09T10:03:00,ASESORIA JURIDICA PROCESOS EXPROPIATORIOS FUTRONO,Activa,Ministerio de Educación,Unidad de Compras,Las Condes,Región de Atacama,Carlos Silva,Coordinador de Adquisiciones,1,Público,223014.0,Subasta Inversa,carlos.silva@gobierno.cl
2025-10-09T18:41:00,CONVENIO DE OXIGENO MEDICINAL - CESFAM EL MONTE,Activa,Ministerio de Salud,Área de Contrataciones,Chillán,Región del Biobío,Juan Pérez,Administrador de Contratos,3,Mixto,408465.0,Trato Directo,juan.pérez@gobierno.cl
2025-10-16T15:00:00,Renovación plataforma virtualización servidores ,Activa,Dirección del Trabajo,División de Compras,Chillán,Región de Tarapacá,Mónica Herrera,Supervisor de Contratos,3,Mixto,474222.0,Convenio Marco,mónica.herrera@gob.cl
2025-10-24T14:00:00,FIPA 2025-14 Monitoreo y evaluación para el diseño de estrategias de explotación sostenible de luga gigartina skottsbergii sarcothalia crispata y almeja ameghinomya antiqua en la Región de Aysén del General Carlos Ibáñez del Campo,Activa,Servicio Nacional del Consumidor,Departamento de Adquisiciones,Talca,Región de Tarapacá,Carlos Silva,Jefe de Compras,1,Público,294366.0,Subasta Inversa,carlos.silva@gob.cl
2025-10-24T14:00:00,FIPA 2025-06 “Determinación de los niveles de concentración y especiación química de arsénico orgánico e inorgánico en moluscos bivalvos y macroalgas de importancia comercial para consumo humano”,Activa,Servicio Nacional de Salud,Departamento de Adquisiciones,La Serena,Región de Atacama,Ana Rodríguez,Administrador de Contratos,2,Privado,271920.0,Licitación Pública,ana.rodríguez@gobierno.cl
2025-10-09T09:30:00,CONSTRUCCIÓN EDIFICIO USO MULTIPLE PLAZA LOS CIPRE,Activa,Fiscalía Nacional,Sección de Licitaciones,Ñuñoa,Región de Magallanes y de la Antártica Chilena,Carmen Díaz,Coordinador de Adquisiciones,1,Público,12476.0,Trato Directo,carmen.díaz@gob.cl
2025-10-10T10:01:00,CONSTRUCCIÓN BODEGA MUNICIPAL POZO LASTRE,Activa,Servicio Nacional del Consumidor,División de Compras,Santiago,Región del Biobío,Carlos Silva,Analista de Compras,3,Mixto,38392.0,Compra Agilizada,carlos.silva@gob.cl
2025-10-14T10:00:00,CONSTRUCCION CANCHA ÑANCUPEL MELINKA,Activa,Superintendencia de Educación,División de Compras,La Serena,Región de Atacama,Juan Pérez,Coordinador de Adquisiciones,2,Privado,7305.0,Licitación Privada,juan.pérez@municipalidad.cl
2025-10-06T16:31:00,2do LLAMADO CS MOVILIZACION EDUCACION AÑO 2025,Activa,Servicio de Impuestos Internos,Sección de Licitaciones,Concepción,Región de Atacama,Luis Fernández,Coordinador de Adquisiciones,1,Público,423340.0,Convenio Marco,luis.fernández@gob.cl
2025-10-06T15:00:00,Adquisición de sillas mesas e implementos deportivos para el Cesfam CholChol,Activa,Fiscalía Nacional,Departamento de Adquisiciones,Viña del Mar,Región de Los Lagos,Ana Rodríguez,Supervisor de Contratos,3,Mixto,8717.0,Trato Directo,ana.rodríguez@gobierno.cl
2025-10-06T15:15:00,“Contratación de Servicio de Transporte Escolar Sistema Municipal”.,Activa,Servicio Nacional del Consumidor,División de Compras,Las Condes,Región de Los Lagos,Roberto Martínez,Jefe de Compras,2,Privado,614228.0,Compra Agilizada,roberto.martínez@gob.cl
2025-10-08T17:00:00,ADQ. FÁRMACOS DE USO FRECUENTE Y ADM. ORAL,Activa,Superintendencia de Educación,Área de Contrataciones,Chillán,Región del Maule,Isabel Sánchez,Coordinador de Adquisiciones,2,Privado,22161.0,Licitación Privada,isabel.sánchez@gobierno.cl
2025-10-13T16:00:00,SEGURO O PLAN COMPLEMENTARIO COBERTURA VIDA Y SAL,Activa,Superintendencia de Educación,Área de Contrataciones,Las Condes,Región de Tarapacá,Juan Pérez,Supervisor de Contratos,2,Privado,48514.0,Compra Agilizada,juan.pérez@municipalidad.cl
2025-10-06T15:00:00,Servicio transporte personas mayores II llamado,Activa,Superintendencia de Educación,Sección de Licitaciones,Viña del Mar,Región de Los Ríos,Patricia López,Jefe de Compras,1,Público,79907.0,Subasta Inversa,patricia.lópez@gobierno.cl
2025-10-10T09:00:00,Servicio de Obra vendida para Familias del Programa Habitabilidad convocatoria 2024 II Llamado,Activa,Municipalidad de Valparaíso,Sección de Licitaciones,Valparaíso,Región de Los Lagos,María González,Analista de Compras,3,Mixto,3277141.0,Subasta Inversa,maría.gonzález@gobierno.cl
2025-10-13T15:01:00,Servicio de consultoría de diseño del proyecto Mejoramiento Barrio Histórico El Polígono comuna Quinta Normal,Activa,Municipalidad de Santiago,División de Compras,Valparaíso,Región de La Araucanía,María González,Administrador de Contratos,1,Público,41520.0,Compra Agilizada,maría.gonzález@municipalidad.cl
2025-10-20T15:01:00,Construcción de Pozo Profundo en PSR Butalelbun ,Activa,Municipalidad de Concepción,Unidad de Compras,Santiago,Región Aysén del General Carlos Ibáñez del Campo,Carmen Díaz,Supervisor de Contratos,3,Mixto,147845.0,Trato Directo,carmen.díaz@municipalidad.cl
2025-10-22T11:00:00,Concesión Funicular Cerro San Cristóbal,Activa,Municipalidad de Valparaíso,Unidad de Compras,Antofagasta,Región del Biobío,Diego Morales,Coordinador de Adquisiciones,2,Privado,95094.0,Licitación Pública,diego.morales@gobierno.cl
2025-10-24T15:08:00,MEJORAMIENTO ESPACIOS PUBLICOS,Activa,Dirección del Trabajo,Unidad de Compras,Providencia,Región de Antofagasta,Diego Morales,Supervisor de Contratos,3,Mixto,17025874.0,Convenio Marco,diego.morales@gob.cl
2025-10-24T18:45:00,CONSTRUCCION CENTRO DE COMERCIALIZACION,Activa,Fiscalía Nacional,Área de Contrataciones,Antofagasta,Región de Magallanes y de la Antártica Chilena,Fernando Ramírez,Coordinador de Adquisiciones,3,Mixto,51949.0,Licitación Pública,fernando.ramírez@gobierno.cl
2025-10-24T17:31:00,CONSTRUCCION SEÑALETICA AREAS URBANAS,Activa,Ministerio de Salud,Sección de Licitaciones,Providencia,Región de Coquimbo,María González,Coordinador de Adquisiciones,1,Público,185577.0,Subasta Inversa,maría.gonzález@gob.cl
2025-10-08T14:00:00,SERVICIO DE ASEO CLÍNICO Y NO CLÍNICO 2025-2026,Activa,Ministerio de Educación,División de Compras,Viña del Mar,Región de La Araucanía,Isabel Sánchez,Encargado de Licitaciones,2,Privado,404848.0,Compra Agilizada,isabel.sánchez@gob.cl
2025-11-06T11:00:00,Concesión Teleférico Pio Nono Cerro San Cristobal,Activa,Municipalidad de Concepción,Unidad de Compras,Providencia,Región del Maule,Carlos Silva,Especialista en Compras,1,Público,66384.0,Subasta Inversa,carlos.silva@gob.cl
2025-10-24T15:00:00,Serv. Prefactibilidad Avda. Centenario Com.Stgo.,Activa,Gobierno Regional de Valparaíso,Sección de Licitaciones,Talca,Región de Coquimbo,Isabel Sánchez,Administrador de Contratos,1,Público,348376.0,Licitación Privada,isabel.sánchez@municipalidad.cl
2025-10-10T13:00:00,SUMINISTRO DE TINTAS Y TONER 2025-2026 D.A.E.M.,Activa,Superintendencia de Educación,Unidad de Compras,Viña del Mar,Región de Magallanes y de la Antártica Chilena,Carlos Silva,Coordinador de Adquisiciones,3,Mixto,85099.0,Licitación Privada,carlos.silva@gobierno.cl
2025-10-14T16:00:00,MANTENCION Y REPARACION DE VEHICULOS DISAM EL TABO,Activa,Municipalidad de Concepción,Departamento de Adquisiciones,Viña del Mar,Región de Antofagasta,Mónica Herrera,Supervisor de Contratos,3,Mixto,262833.0,Subasta Inversa,mónica.herrera@municipalidad.cl
2025-10-14T16:00:00,SERVICIO COMUNICACION INTERNET-TELEFONIA IP-MOVIL,Activa,Ministerio de Salud,Unidad de Compras,Viña del Mar,Región del Libertador General Bernardo O'Higgins,Diego Morales,Coordinador de Adquisiciones,2,Privado,107334.0,Licitación Pública,diego.morales@gobierno.cl
2025-10-14T16:00:00,SUM.CRISTALES OPTICOS CON MONTAJE OPTICA MUNICIPAL,Activa,Ministerio de Salud,Área de Contrataciones,Providencia,Región de Los Lagos,Ana Rodríguez,Administrador de Contratos,1,Público,99999.0,Licitación Privada,ana.rodríguez@gobierno.cl
2025-10-09T16:00:00,Adquisicion Materiales para levantamiento de cerco,Activa,Ministerio de Obras Públicas,Unidad de Compras,Punta Arenas,Región Metropolitana,María González,Supervisor de Contratos,3,Mixto,45716.0,Licitación Pública,maría.gonzález@gobierno.cl
2025-10-27T15:00:00,Servicio de aseo para dependencias de SERVIU RM,Activa,Fiscalía Nacional,División de Compras,Las Condes,Región de Valparaíso,Juan Pérez,Coordinador de Adquisiciones,1,Público,14909.0,Convenio Marco,juan.pérez@gob.cl
2025-10-06T15:31:00,SERVICIO DE BANQUETERIA Y AMPLIFICACION DAEM TIRUA,Activa,Ministerio de Salud,Departamento de Adquisiciones,Ñuñoa,Región del Maule,Carmen Díaz,Especialista en Compras,3,Mixto,169030.0,Licitación Pública,carmen.díaz@municipalidad.cl
